id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
4772,0.1,0.071428571,0.166666667,0.171548117,0,0,0,0,0,0,0,0,0,0.034090909,1,0,0,0,0,0.154545455,0.155279503,0,0,0,0,0.357142857,0.263157895,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.5,1,1,0.5,0.5,0
4773,0.05,0.071428571,0.166666667,0.527196653,0.272727273,0.111111111,0,0,0.125,0,0,0,0,0.170454545,1,1,0,0,1,0.181818182,0.664596273,0,0,0,0,0.128571429,0.538461539,0,0,0,0,0,0.028571429,0,0,0,0,0,1,0,0,1,0,1,1,0.5,1,0
4774,0.1,0.071428571,0.222222222,0.230125523,0,0,0,0,0.0625,0,0,0,0,0.181818182,1,1,0,0,0,0.127272727,0.260869565,0,0,0,0,0,0,0,0,0,0,0,0.114285714,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1,0
4775,0.05,0.071428571,0.166666667,0.092050209,0,0,0,0,0,0,0,0,0,0.068181818,1,1,0,0,0,0.127272727,0.055900621,0,0,0,0,0.06185567,0.621621622,0,0,0,0,0,0.010309278,0,0,0,0,0,1,0,0,1,1,0,1,0.5,1,0
4776,0.1,0,0.166666667,0.158995816,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.1,0.173913043,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4777,0,0,0.111111111,0.092050209,0,0,0,0,0,0,0,0,0,0.147727273,1,1,0,0,0,0.036363636,0.118012422,0,0,0,0,0.027027027,0.392857143,0,0,0,0,0,0.027027027,0,0,0,0,0,0,0,0,1,1,1,1,0.5,1,0
4778,0.05,0.071428571,0.166666667,0.150627615,0.036363636,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.145454545,0.130434783,0,0,0,0,0.269662921,0.582089552,0,1,0,1,0,0.011235955,0,0,0,0,0,1,0,0,1,1,0.5,0.5,0.5,1,0
4779,0.05,0.071428571,0.055555556,0.092050209,0.018181818,0,0,0,0,0,0,0,0,0.056818182,1,1,0,0,0,0.090909091,0.080745342,0,0,0,0,0.058252427,0.911111111,1,1,0,0,0,0.014563107,0,0,0,0,0,1,0,0,1,1,0,1,0.5,1,0
4780,0.05,0.071428571,0.111111111,0.129707113,0,0,0,0,0,0,0.052631579,0,0,0.045454545,1,0,0,0,0,0.072727273,0.055900621,0.074468085,0,0,0,0.067307692,0.083333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
4781,0.05,0.071428571,0.055555556,0.079497908,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.090909091,0.062111801,0,0,0,0,0.05,0.108695652,0,1,1,0,0,0.166666667,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
4782,0.05,0.071428571,0.166666667,0.10460251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.109090909,0.086956522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4783,0.1,0,0.222222222,0.19665272,0.018181818,0.111111111,0,0,0.0625,0,0,0,0,0.034090909,1,0,0,0,1,0.172727273,0.180124224,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.5,0,1,0,0,1
4784,0,0,0.222222222,0.309623431,0.109090909,0,0,0,0,0,0,0,0,0.068181818,1,1,0,0,1,0.127272727,0.378881988,0,0,0,0,0.345864662,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5,0.5,0.5,0
4785,0.15,0.214285714,0.222222222,0.263598326,0,0,0,0,0,0,0.052631579,0,0,0.113636364,1,1,0,0,0,0.227272727,0.161490683,0.063829787,0,0,0,0,0.071428571,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
4786,0.05,0,0.111111111,0.125523013,0,0,0,0,0,0,0,0,0,0.011363636,1,1,0,0,0,0.136363636,0.099378882,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1
4787,0.05,0.071428571,0.277777778,0.10460251,0,0,0,0,0,0,0,0,0,0.079545455,1,1,0,0,1,0.090909091,0.099378882,0,0,0,0,0.166666667,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,1,0.5,1,0
4788,0.05,0.071428571,0.111111111,0.158995816,0,0,0,0,0,0,0.052631579,0,0,0.056818182,1,1,0,0,0,0.109090909,0.068322981,0.079787234,0,0,0,0.098039216,0.523809524,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0.5,0.5,1,0
4789,0.05,0,0.222222222,0.414225941,0.036363636,0,0,0,0.25,0,0.105263158,0.071428571,0,0.011363636,1,0,0,0,0,0.054545455,0.254658385,0.276595745,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4790,0.1,0.071428571,0.166666667,0.280334728,0.054545455,0,0,0,0,0,0,0,0,0.136363636,1,1,0,0,0,0.163636364,0.310559006,0,0,0,0,0.126582279,0.175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.5,1,0
4791,0,0,0.222222222,0.640167364,0,0,0,0,0,0,0,0,0,0.75,1,1,0,0,1,0.054545455,0.919254658,0,0,0,0,0,0.142857143,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,1,1,0,1
4792,0.05,0,0.166666667,0.129707113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.090909091,0.136645963,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1
4793,0.05,0.071428571,0.277777778,0.192468619,0,0,0,0,0,0,0,0,0,0.011363636,1,1,0,0,0,0.145454545,0.192546584,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.5,0,1,1,0,1
4794,0.05,0,0.111111111,0.10460251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.072727273,0.111801242,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1
4795,0.1,0.071428571,0.166666667,0.221757322,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.154545455,0.229813665,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0.5,1,1,1,1,1
4796,0.05,0.071428571,0,0.066945607,0.018181818,0.111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0.145454545,0.00621118,0,0,0,0,0.02661597,0.461538462,0,1,1,0,1,0.019011407,0,0,0,0,0,0,0,0,1,1,0.5,0,0.5,1,0
4797,0.05,0,0.222222222,0.163179916,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.109090909,0.173913043,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1
4798,0.05,0.071428571,0.166666667,0.117154812,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.127272727,0.093167702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4799,0,0,0.166666667,0.435146444,0.018181818,0.111111111,0,0,0.1875,0,0.315789474,0.357142857,0,0.079545455,1,1,0,0,1,0.118181818,0.105590062,0.393617021,0,0,0,0.049180328,0.102040816,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,1,1,0
4800,0.1,0.071428571,0.222222222,0.271966527,0.090909091,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,1,0.072727273,0.360248447,0,0,0,0,0.01369863,0.190476191,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.5,1,0
4801,0.15,0,0.166666667,0.728033473,0,0,0,0,0.375,0,0.578947368,0.5,0,0.113636364,1,0,1,0,0,0.063636364,0.136645963,0.771276596,0,0.333333333,0,0.375,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.5,0.5,1
4802,0.1,0,0.055555556,0.380753138,0,0,0,0,0.4375,0,0.105263158,0.071428571,0,0.125,1,0,0,0,0,0.081818182,0.074534161,0.372340426,0,0,0,0.245901639,0.372093023,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,1,0.5,1,0
4803,0,0,0.111111111,0.234309623,0.127272727,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,0,0.045454545,0.322981366,0,0,0,0,0.105263158,0.990740741,1,1,1,0,0,0.058479532,0,0,0,0,1,1,0,0,1,0.5,0,1,0,1,0
4804,0.05,0.071428571,0.166666667,0.184100418,0.036363636,0,0,0,0,0,0,0,0,0.056818182,1,1,0,0,1,0.163636364,0.167701863,0,0,0,0,0.025445293,0.517241379,0,1,1,0,0,0.005089059,0,0,0,0,0,0,0,0,1,0.5,0.5,1,0.5,1,0
4805,0.1,0,0.277777778,0.677824268,0.018181818,0,0,0,0,0,0.105263158,0.642857143,0,0.329545455,1,0,1,0,1,0.054545455,0.192546584,0.664893617,0,0.333333333,0,0.1875,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4806,0.05,0,0.111111111,0.154811715,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.136363636,0.142857143,0,0,0,0,1,0.666666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0.5,0,1
4807,0,0,0.277777778,0.30125523,0.145454545,0,0,0,0,0,0,0,0,0.102272727,1,1,0,0,0,0.063636364,0.409937888,0,0,0,1,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.5,1,0
4808,0.1,0.071428571,0.055555556,0.192468619,0,0,0,0,0.0625,0,0.157894737,0.142857143,0,0.068181818,1,0,0,0,1,0.090909091,0.099378882,0.106382979,0,0,0,0.038095238,0.392857143,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1,1,0,1,0
4809,0.05,0,0.222222222,0.150627615,0.018181818,0,0,0,0,0,0,0,0,0.011363636,1,0,0,0,0,0.190909091,0.099378882,0,0,0,0,0.933333333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1
4810,0.05,0,0.055555556,0.267782427,0,0,0,0,0.0625,0,0.210526316,0.214285714,0,0.034090909,1,1,0,0,1,0.090909091,0.105590062,0.196808511,0,0,0,0.013793103,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,1,0,1,0
4811,0.05,0.071428571,0.111111111,0.146443515,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.218181818,0.074534161,0,0,0,0,0.813333333,0.677419355,0,1,0,0,0,0.008888889,1,0,0,0,1,1,0,0,1,1,0.5,1,0.5,0,0
4812,0.05,0.071428571,0.111111111,0.154811715,0.036363636,0.111111111,0,0,0,0,0,0,0,0,1,0,0,0,1,0.118181818,0.155279503,0,0,0,0,0.088,0.074074074,0,1,0,0,0,0.008,0,0,0,0,1,0,0,0,1,1,1,1,0.5,1,0
4813,0,0,0,0.09623431,0,0,0,0,0.0625,0,0.052631579,0,0,0.045454545,1,0,0,0,0,0.090909091,0.00621118,0.063829787,0,0,0,0.15625,0.291666667,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0.5,0.5,1,0
4814,0.1,0.071428571,0.222222222,0.221757322,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.154545455,0.229813665,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1,1,1,0,1
4815,0.1,0,0.222222222,0.171548117,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.154545455,0.155279503,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0,1,0,1,1
4816,0.05,0,0.111111111,0.171548117,0,0,0,0,0,0,0.052631579,0,0,0.056818182,1,0,0,0,1,0.127272727,0.124223602,0.037234043,0,0,0,0.032786885,0.033898305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1,0
4817,0.05,0,0.111111111,0.263598326,0.090909091,0,0,0,0,0,0,0,0,0.056818182,1,1,0,0,1,0.063636364,0.354037267,0,0,0,0,0.476190476,0.043478261,0,0,0,0,0,0.005291005,0,0,0,0,0,0,0,0,1,0,1,1,0,0.5,0
4818,0.05,0,0.055555556,0.158995816,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.218181818,0.093167702,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
4819,0.1,0.142857143,0.111111111,0.117154812,0,0,0,0,0,0,0,0,0,0.056818182,1,1,0,0,0,0.2,0.043478261,0,0,0,0,0.142857143,0.2,0,1,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0.5,1,1,1,1,1,0
4820,0.05,0,0.166666667,0.188284519,0,0,0,0,0,0,0,0,0,0.011363636,1,0,0,0,1,0.181818182,0.161490683,0,0,0.666666667,0,0.75,0.222222222,1,1,0,0,0,0.125,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,0,1
4821,0.05,0,0.166666667,0.129707113,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.090909091,0.136645963,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4822,0,0,0.333333333,0.213389121,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.072727273,0.273291925,0,0,0,0,0.138738739,1,1,1,1,1,0,0.021621622,0,0,0,0,0,1,0,0,1,0.5,0,0.5,0,1,0
4823,0.05,0,0.166666667,0.150627615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.109090909,0.155279503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4824,0.15,0.071428571,0.111111111,0.225941423,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.218181818,0.192546584,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0.5,0,0.5,1,0,1
4825,0,0,0.111111111,0.221757322,0.072727273,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.072727273,0.285714286,0,0,0,0,0.31372549,0.657894737,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0.5,1,0.5,0.5,0
4826,0.05,0.071428571,0.166666667,0.10460251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.118181818,0.080745342,0,0,0,0,0,0.3125,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.5,1,0.5,0,1
4827,0.1,0.142857143,0.277777778,0.451882845,0.090909091,0.444444444,0,0,0,0,0,0,0,0.215909091,1,1,0,1,1,0.554545455,0.298136646,0,0,0,0,0.055555556,0.090909091,0,1,1,0,0,0.944444444,0,0,1,0,0,1,0,0,0.5,0,1,1,1,0,1
4828,0.1,0,0.166666667,0.19665272,0,0,0,0,0,0,0,0,0,0.022727273,1,0,0,0,0,0.1,0.229813665,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0.5,1,1,1,1,1
4829,0.05,0.071428571,0,0.041841004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.081818182,0.00621118,0,0,0,0,0,0.214285714,0,0,0,0,0,0.125,0,0,0,0,0,1,0,0,1,1,0.5,1,1,1,0
4830,0.05,0,0.111111111,0.121338912,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.081818182,0.130434783,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1
4831,0.3,0.071428571,0.111111111,0.305439331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.290909091,0.260869565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4832,0.05,0,0.277777778,0.539748954,0.036363636,0.111111111,0,0,0.125,0,0.052631579,0,0,0.443181818,0,1,0,0,0,0.090909091,0.701863354,0.026595745,0,0,1,0.97260274,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0,0,1
4833,0,0,0.222222222,0.184100418,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.045454545,0.248447205,0,0,0,0,0.041666667,0.133333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1,0
4834,0.15,0.071428571,0.111111111,0.225941423,0.018181818,0.111111111,0,0,0.0625,0,0,0,0,0.011363636,1,0,0,0,1,0.227272727,0.186335404,0,0,0.333333333,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0,1,0,0,1
4835,0.1,0.071428571,0.111111111,0.338912134,0,0,0,0,0,0,0.263157895,0.285714286,0,0.034090909,1,0,0,0,0,0.109090909,0.124223602,0.260638298,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
4836,0.05,0,0.111111111,0.125523013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.127272727,0.105590062,0,0,0,0,1,0.111111111,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0,1
4837,0.05,0,0.333333333,0.205020921,0.036363636,0.111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0.090909091,0.248447205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1,1
4838,0.05,0.071428571,0.166666667,0.09623431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0.080745342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4839,0.1,0.071428571,0.055555556,0.117154812,0.018181818,0,0,0,0,0,0,0,0,0.034090909,1,0,0,0,0,0.127272727,0.093167702,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
4840,0.15,0.071428571,0.222222222,0.60251046,0,0,0,0,0,0.368421053,0.052631579,0,0,0.193181818,1,0,0,0,0,0.154545455,0.167701863,0.531914894,0,0,0,1,0.030769231,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
4841,0.1,0.071428571,0.055555556,0.255230126,0.018181818,0,0,0,0,0,0.052631579,0,0,0.25,1,0,0,0,1,0.090909091,0.074534161,0.207446809,0,0,0,0.015873016,0.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1,0
4842,0,0,0,0.121338912,0,0,0,0,0.0625,0,0.052631579,0,0,0.034090909,1,0,0,0,0,0.154545455,0.00621118,0.058510638,0,0,0,0.658536585,0.6375,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0.5,0.5,0
4843,0.05,0.071428571,0.277777778,0.259414226,0.072727273,0,0,0,0,0,0,0,0,0.090909091,1,1,0,0,1,0.172727273,0.273291925,0,0,0,0,0.063241107,0.325,0,1,0,1,0,0.003952569,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,1,0
4844,0,0,0.222222222,0.234309623,0,0,0,0,0,0,0,0,0,0.215909091,1,1,0,0,0,0.081818182,0.298136646,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0,1,0,0,1
4845,0.1,0.071428571,0.444444444,0.288702929,0.018181818,0,0,0,0.0625,0,0,0,0,0.056818182,1,1,0,0,1,0.090909091,0.372670807,0,0,0,0,0.111111111,0.074074074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
4846,0.1,0,0.277777778,0.129707113,0,0,0,1,0,0,0,0,0,0.102272727,1,0,1,0,1,0.063636364,0.155279503,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1
4847,0,0,0.222222222,0.209205021,0.054545455,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.109090909,0.242236025,0,0,0,0,0.129411765,0.061728395,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0.5,1,1,1,1,0
4848,0,0,0.111111111,0.121338912,0.036363636,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.127272727,0.099378882,0,0,0,0,0.283783784,0.12,0,0,0,1,0,0.040540541,0,0,0,0,1,0,0,0,1,1,1,0.5,0.5,0.5,0
4849,0.2,0.142857143,0.388888889,0.30125523,0.036363636,0,0,0,0.0625,0,0,0,0,0.238636364,1,1,0,0,1,0.118181818,0.372670807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,0.5,1,0
4850,0.05,0,0.277777778,0.280334728,0.018181818,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.136363636,0.329192547,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1
4851,0.05,0.071428571,0.111111111,0.09623431,0,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,0,0.1,0.043478261,0.026595745,0,0,0,0.063636364,0.178571429,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0.5,1,0
4852,0.15,0.071428571,0.111111111,0.184100418,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.127272727,0.192546584,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0.5,0,0.5,1,0,1
4853,0.15,0,0.333333333,0.225941423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.127272727,0.254658385,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1,1
4854,0.1,0.071428571,0.277777778,0.267782427,0,0,0,0,0.0625,0,0.052631579,0,0,0.090909091,1,1,0,0,1,0.136363636,0.204968944,0.085106383,0,0,0,0.454545455,0.076923077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0.5,0
4855,0,0,0.166666667,0.129707113,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.163636364,0.086956522,0,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4856,0.1,0.071428571,0.111111111,0.146443515,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.109090909,0.149068323,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
4857,0.05,0.071428571,0,0.033472803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.072727273,0.00621118,0,0,0,0,0.378378378,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.5,0.5,0
4858,0.05,0,0.111111111,0.112970711,0,0,0,0,0.0625,0,0,0,0,0,1,0,0,0,0,0.045454545,0.142857143,0,0,0,0,0.75,0.1,1,1,1,0,0,0.25,0,0,0,0,0,0,0,0,1,1,1,1,0.5,0,1
4859,0.05,0,0.222222222,0.158995816,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.063636364,0.198757764,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4860,0.1,0.142857143,0.166666667,0.594142259,0.072727273,0,0,0,0,0,0.315789474,0,0,0.147727273,1,1,0,0,0,0.118181818,0.211180124,0.505319149,0,0,1,0.05,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,0.5,1,0
4861,0.05,0.071428571,0.055555556,0.171548117,0.090909091,0.222222222,0,0,0,0,0,0,0,0.068181818,1,1,0,0,0,0.154545455,0.155279503,0,0,0,0,0.090909091,0.346938776,0,1,0,0,0,0.472727273,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,0.5,0
4862,0,0,0.166666667,0.175732218,0.054545455,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.072727273,0.217391304,0,0,0,0,0.642857143,0.285714286,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1,1,0.5,0.5,0
4863,0.05,0,0.111111111,0.213389121,0.036363636,0.111111111,0,0,0.0625,0,0.052631579,0,0,0.102272727,1,0,0,0,1,0.127272727,0.149068323,0.069148936,0,0,0,0.047619048,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1,1,0.5,1,0
4864,0,0,0.111111111,0.234309623,0.090909091,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.145454545,0.254658385,0,0,0,0,0.208333333,0.454545455,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,1,0.5,1,0
4865,0,0,0.111111111,0.380753138,0.254545455,0,0,0,0,0,0,0,0,0.079545455,1,1,0,0,1,0.054545455,0.534161491,0,0,0,0,0.421052632,1,1,0,0,0,0,0.157894737,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0
4866,0.05,0,0.222222222,0.150627615,0.018181818,0.111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0.072727273,0.180124224,0,0,0,0,0.446428571,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.5,1
4867,0.1,0,0.277777778,0.234309623,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.109090909,0.279503106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1,1
4868,0.05,0,0.111111111,0.251046025,0,0,0,0,0.125,0,0.052631579,0,0,0,1,1,0,0,0,0.045454545,0.142857143,0.170212766,0,0,0,0.5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0,1,0,0.5,1
4869,0.05,0,0.222222222,0.234309623,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.181818182,0.229813665,0,0,0.666666667,0,0.75,0.222222222,1,1,0,0,0,0.125,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,0,1
4870,0.05,0.071428571,0.222222222,0.280334728,0.072727273,0,0,0,0,0,0,0,0,0.068181818,1,1,0,0,1,0.218181818,0.273291925,0,0,0,0,0.551282051,0.153846154,0,1,0,1,0,0.012820513,0,0,0,0,0,0,0,0,1,0,1,0.5,0.5,0.5,0
4871,0.1,0.071428571,0.166666667,0.150627615,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.090909091,0.167701863,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4872,0.1,0.071428571,0.222222222,0.184100418,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.072727273,0.229813665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1,1
4873,0.1,0,0.222222222,0.167364017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.118181818,0.173913043,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
