id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,
9748,0.1,0.071428571,0.222222222,0.447698745,0.018181818,0,0,0,0,0,0,0,0,0.477272727,1,1,0,0,0,0,0.1,0.602484472,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9749,0.05,0,0.166666667,0.205020921,0.036363636,0,0,0,0,0,0,0,0,0.056818182,1,1,0,0,1,0,0.1,0.242236025,0,0,0,0,0.081081081,0.028301887,0,1,0,0,0,0.018018018,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1
9750,0.05,0.071428571,0.444444444,0.317991632,0,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,1,0,0.072727273,0.428571429,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9751,0.1,0.142857143,0.277777778,0.451882845,0.090909091,0.444444444,0,0,0,0,0,0,0,0.25,1,1,0,1,1,0,0.554545455,0.298136646,0,0,0,0,0.055555556,0.090909091,0,1,1,0,0,0.944444444,0,0,1,0,0,1,0,0,0.5,0,1,1,1,0
9752,0,0,0.055555556,0.121338912,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.036363636,0.161490683,0,0,0,0,0.029411765,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5,1
9753,0.05,0,0.111111111,0.476987448,0.018181818,0,0,0,0.4375,0,0.052631579,0.142857143,0,0.079545455,1,1,0,0,0,0,0.081818182,0.118012422,0.457446809,0,0,0,0,0.333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
9754,0.1,0.142857143,0.277777778,0.451882845,0.090909091,0.444444444,0,0,0,0,0,0,0,0.227272727,1,1,0,1,1,0,0.554545455,0.298136646,0,0,0,0,0.055555556,0.090909091,0,1,1,0,0,0.944444444,0,0,1,0,0,1,0,0,0.5,0,1,1,1,0
9755,0.05,0.071428571,0.166666667,0.117154812,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.145454545,0.080745342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9756,0.05,0.071428571,0.166666667,0.071129707,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.072727273,0.062111801,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9757,0.05,0,0.111111111,0.112970711,0.018181818,0.111111111,0,0,0,0,0,0,0,0.011363636,1,0,0,0,0,0,0.127272727,0.086956522,0,0,0,0,1,0.897959184,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0
9758,0.1,0.071428571,0.277777778,0.435146444,0.036363636,0,0,0,0.125,0,0.315789474,0.357142857,0,0.136363636,1,1,0,0,0,0,0.109090909,0.192546584,0.324468085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
9759,0.05,0,0.111111111,0.209205021,0,0,0,0,0.125,0,0.052631579,0,0,0.022727273,1,0,0,0,1,0,0.1,0.155279503,0.074468085,0,0,0,0.055555556,0.114285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1
9760,0.05,0.071428571,0.166666667,0.184100418,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.209090909,0.136645963,0,0,0,0,0.396226415,0.263157895,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.5,1,1,0.5,0.5
9761,0.05,0,0.166666667,0.184100418,0,0,0,0,0,0,0,0,0,0.011363636,1,1,0,0,1,0,0.109090909,0.204968944,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.5,0,1,1,0
9762,0.05,0,0.277777778,0.20083682,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.163636364,0.192546584,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1,1,1,0
9763,0,0,0.222222222,0.230125523,0.145454545,0,0,0,0,0,0,0,0,0.090909091,1,1,0,0,1,0,0.072727273,0.298136646,0,0,0,0,0.055555556,0.375,0,1,1,0,0,0.015873016,0,0,0,0,1,1,0,0,1,0.5,0.5,1,0.5,1
9764,0.1,0.071428571,0.888888889,0.384937238,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,1,0,0.127272727,0.49068323,0,0,0,0,0.088235294,0.050847458,0,1,0,0,0,0.066176471,0,0,0,0,0,1,0,0,1,0,1,1,1,1
9765,0,0,0.166666667,0.129707113,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.163636364,0.086956522,0,0,0,0,0.265536723,0.734693878,0,1,0,0,0,0.02259887,0,0,0,0,0,1,0,0,1,1,0,1,0.5,1
9766,0.05,0,0.055555556,0.313807531,0,0,0,0,0.0625,0,0.263157895,0.285714286,0,0.125,1,0,0,0,0,0,0.036363636,0.062111801,0.324468085,0,0,0,0.035087719,0.029411765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9767,0,0,0.166666667,0.062761506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.054545455,0.062111801,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9768,0,0,0.333333333,0.251046025,0,0,0,0,0.0625,0,0,0,0,0.034090909,1,1,0,0,1,0,0.081818182,0.322981366,0,0,0,0,0,0.5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5,1,0.5,0.5,0
9769,0.1,0.071428571,0,0.050209205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.109090909,0.00621118,0,0,0,0,0.378378378,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.5,0.5
9770,0.05,0.071428571,0.111111111,0.142259414,0.018181818,0.111111111,0,0,0,0,0,0,0,0.056818182,1,1,0,0,0,0,0.209090909,0.074534161,0,0,0,0,0,0,0,1,0,0,0,0.846153846,0,0,0,0,0,0,0,0,1,1,1,1,1,0
9771,0.05,0.071428571,0.111111111,0.158995816,0,0,0,0,0,0,0.052631579,0,0,0.056818182,1,0,0,0,0,0,0.2,0.055900621,0.037234043,0,0,0,0.274509804,0.620689655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.5,1
9772,0.15,0.071428571,0.166666667,0.158995816,0,0,0,0,0,0,0,0,0,0.056818182,1,1,0,0,1,0,0.172727273,0.124223602,0,0,0,0,0.008888889,0.047619048,0,0,0,0,0,0.004444444,0,0,0,0,1,0,0,0,1,1,1,1,1,1
9773,0,0,0.111111111,0.39748954,0.181818182,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.109090909,0.52173913,0,0,0,0,0.145,0.8,0,0,0,0,0,0.02,0,0,0,0,1,0,0,0,1,0,0,1,0.5,1
9774,0.1,0.071428571,0.055555556,0.238493724,0.018181818,0.111111111,0,0,0,0,0.105263158,0.071428571,0,0.136363636,1,1,0,0,0,0,0.181818182,0.074534161,0.132978723,0,0,0,0.02631579,0.03030303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1
9775,0.05,0,0.166666667,0.129707113,0,0,0,0,0,0,0,0,0,0.011363636,1,1,0,0,0,0,0.072727273,0.149068323,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
9776,0.05,0.071428571,0.111111111,0.117154812,0,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,0,0,0.172727273,0.062111801,0,0,0,0,0.148148148,0.136363636,0,1,0,1,0,0.185185185,0,0,0,0,0,0,0,0,1,1,1,0.5,1,0.5
9777,0,0,0.277777778,0.368200837,0.163636364,0,0,0,0,0,0,0,0,0.090909091,1,1,0,0,0,0,0.045454545,0.52173913,0,0,0,0,0.105263158,0.176470588,0,1,0,0,0,0.105263158,0,0,0,0,0,1,0,0,1,0,0.5,1,1,1
9778,0.05,0.071428571,0.111111111,0.158995816,0.018181818,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.272727273,0.049689441,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
9779,0.05,0,0.277777778,0.171548117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1,0.192546584,0,0,0,0,0,0.615384615,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5,0,1,0.5,0
9780,0.15,0.071428571,0.166666667,0.167364017,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.136363636,0.161490683,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0.5,0,0
9781,0.1,0,0.166666667,0.158995816,0,0,0,0,0,0,0,0,0,0.113636364,1,1,0,0,0,0,0.072727273,0.192546584,0,0,0,0,0,0.142857143,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.5,1,1
9782,0.05,0.071428571,0,0.69874477,0.018181818,0,0,0,0.125,0.684210526,0.263157895,0.285714286,0,0.295454545,1,1,0,0,0,0,0.063636364,0.00621118,0.845744681,0,0,0,0.056818182,0.34375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5,1,1,1
9783,0.05,0,0.222222222,0.154811715,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.036363636,0.211180124,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
9784,0.05,0,0.222222222,0.292887029,0.036363636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.118181818,0.360248447,0,0,0,0,0.126865672,0.285714286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.5,1
9785,0.05,0,0.166666667,0.129707113,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.036363636,0.173913043,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
9786,0.05,0,0.277777778,0.276150628,0.036363636,0,0,0,0.0625,0,0,0,0,0.181818182,1,1,0,0,1,0,0.136363636,0.322981366,0,0,0,0,0.088888889,0.75,0,1,0,0,0,0.026666667,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1
9787,0.05,0.071428571,0,0.062761506,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.136363636,0.00621118,0,0,0,0,0.164556962,0.569767442,0,1,1,1,1,0.012658228,0,0,0,0,0,0,0,0,1,1,1,0,0.5,1
9788,0.05,0,0.277777778,0.217573222,0.054545455,0,0,0,0,0,0,0,0,0.090909091,1,1,0,0,0,0,0.063636364,0.285714286,0,0,0,1,0.052884615,0.095238095,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,1,1,0.5,1
9789,0.05,0.071428571,0.277777778,0.372384937,0,0,0,0,0.4375,0,0,0,0,0.090909091,1,1,0,0,1,0,0.072727273,0.50931677,0,0,0,1,0.181818182,0.058823529,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.5,1,1
9790,0.15,0.071428571,0.111111111,0.535564854,0,0,0,0,0,0.421052632,0.052631579,0,0,0.159090909,1,0,0,0,0,0,0.181818182,0.086956522,0.5,0,0.333333333,0,0.047619048,0.576923077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.5,1
9791,0.1,0.071428571,0,0.234309623,0.018181818,0.111111111,0,0,0,0,0.105263158,0.071428571,0,0,1,0,0,0,0,0,0.263636364,0.00621118,0.138297872,0,0,0,0.119047619,0.066666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,1,1,1,1
9792,0.05,0,0.166666667,0.133891213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.127272727,0.118012422,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0
9793,0.1,0.071428571,0.222222222,0.179916318,0,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,1,0,0.118181818,0.192546584,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1,1,1,0
9794,0.05,0.071428571,0.333333333,0.192468619,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.109090909,0.217391304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1
9795,0.1,0.071428571,0,0.050209205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.109090909,0.00621118,0,0,0,0,0.294117647,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.5,1
9796,0.15,0.142857143,0.111111111,0.221757322,0,0,0,0,0,0,0,0,0,0.204545455,1,1,0,0,0,0,0.181818182,0.211180124,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0.5,0.5,0,1,1,0
9797,0.05,0.071428571,0.333333333,0.334728033,0.127272727,0,0,0,0,0,0,0,0,0.102272727,1,1,0,0,1,0,0.127272727,0.416149068,0,0,0,0,0.153846154,0.128205128,0,1,0,0,0,0.025641026,0,0,0,0,0,1,0,0,1,0,1,1,1,1
9798,0,0,0.111111111,0.276150628,0.109090909,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,0,0,0.009090909,0.409937888,0,0,0,0,0.075376884,0.138888889,0,0,0,0,0,0.110552764,0,0,0,0,1,0,0,0,1,0,1,1,0.5,1
9799,0,0,0.277777778,0.288702929,0.127272727,0,0,0,0,0,0,0,0,0.090909091,1,1,0,0,0,0,0.081818182,0.378881988,0,0,0,0,0.049019608,0.838709677,1,0,0,1,0,0.049019608,0,0,0,0,0,1,0,0,1,0,0.5,0.5,0.5,1
9800,0.5,0.642857143,0.111111111,0.343096234,0,0,0,0,0,0,0,0,0,0.056818182,1,1,0,1,1,0,0.609090909,0.099378882,0,0,0,0,1,0.095238095,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
9801,0,0,0.222222222,0.29707113,0.109090909,0,0,0,0,0,0,0,0,0.068181818,1,1,0,0,1,0,0.072727273,0.397515528,0,0,0,1,0.073170732,0.3125,0,1,0,0,0,0.012195122,0,0,0,0,0,1,0,0,1,0,0.5,1,0.5,1
9802,0.1,0.071428571,0.277777778,0.234309623,0,0,0,0,0,0,0,0,0,0.090909091,1,1,0,0,1,0,0.136363636,0.260869565,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1,1,1,0
9803,0.05,0.071428571,0.111111111,0.071129707,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.109090909,0.037267081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9804,0.1,0.071428571,0.166666667,0.19665272,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.145454545,0.198757764,0,0,0,0,0.010033445,0.163636364,0,1,0,0,0,0.010033445,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1
9805,0.05,0.071428571,0.277777778,0.146443515,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.145454545,0.124223602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9806,0.1,0,0.333333333,0.251046025,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.081818182,0.322981366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1
9807,0.05,0,0.166666667,0.158995816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.118181818,0.161490683,0,0,0,0,0,0.071428571,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0
9808,0.1,0.142857143,0.444444444,0.288702929,0,0,0,0,0,0,0,0,0,0.125,1,1,0,0,1,0,0.172727273,0.316770186,0,0,0,0,0.029411765,0.027522936,0,0,0,0,0,0.029411765,0,0,0,0,0,1,0,0,0.5,0,1,1,1,1
9809,0.05,0,0.111111111,0.205020921,0,0,0,0,0,0,0.105263158,0.071428571,0,0.022727273,1,0,0,0,0,0,0.090909091,0.130434783,0.095744681,0,0,0,0.065217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1
9810,0.05,0.071428571,0.333333333,0.184100418,0,0,0,0,0,0,0,0,0,0.011363636,1,0,0,0,1,0,0.145454545,0.180124224,0,0,0,0,0.036363636,0.1,0,1,0,0,0,0.363636364,0,0,0,0,1,0,0,0,1,0.5,1,1,1,0.5
9811,0.1,0,0.222222222,0.179916318,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.163636364,0.161490683,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0,1,0,0
9812,0.1,0.071428571,0.166666667,0.267782427,0.090909091,0,0,0,0,0,0,0,0,0.079545455,1,1,0,0,1,0,0.154545455,0.298136646,0,0,0,0,0.056856187,0.098039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.5,1
9813,0.1,0,0.222222222,0.221757322,0,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,0,0,0.272727273,0.149068323,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.5,1,1,1,0
9814,0,0,0,0.029288703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054545455,0.00621118,0,0,0,0,0,0.8,1,0,1,0,1,0.081081081,0,0,0,0,0,1,0,0,1,1,0.5,0,1,1
9815,0,0,0.277777778,0.230125523,0,0,0,0,0,0,0.052631579,0,0,0.090909091,1,1,0,0,1,0,0.027272727,0.279503106,0.037234043,0,0,0,0.223214286,0.127272727,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1
9816,0.1,0,0.055555556,0.39748954,0,0,0,0,0.125,0,0.052631579,0,0,0.227272727,1,0,0,0,0,0,0.072727273,0.086956522,0.388297872,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
9817,0,0,0.166666667,0.343096234,0.2,0,0,0,0,0,0,0,0,0.022727273,1,0,0,0,1,0,0.127272727,0.428571429,0,0,0,0,0.454545455,0.092592593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,1,1,0.5
9818,0.05,0.071428571,0.277777778,0.217573222,0,0,0,0,0,0,0,0,0,0.045454545,1,0,0,0,0,0,0.109090909,0.254658385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1
9819,0.25,0.071428571,0.222222222,0.242677824,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1,0.298136646,0,0,0.333333333,1,1,0.9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0,1,0,0
9820,0,0,0.055555556,0.217573222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.054545455,0.291925466,0,0,0,1,0.183333333,0.307692308,0,1,1,0,1,0.033333333,0,0,0,0,1,1,0,0,1,0.5,0.5,0,0.5,1
9821,0,0,0.111111111,0.351464435,0.2,0,0,0,0,0,0,0,0,0.034090909,1,1,0,0,1,0,0.054545455,0.49068323,0,0,0,0,0.182481752,0.988888889,1,1,1,0,0,0.087591241,0,0,0,0,1,0,0,0,1,0,0,1,0,1
9822,0.1,0.071428571,0.055555556,0.317991632,0,0,0,0,0,0,0.210526316,0.285714286,0,0.090909091,1,0,0,0,0,0,0.145454545,0.105590062,0.228723404,0,0,0,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9823,0,0,0.222222222,0.213389121,0,0,0,0,0,0,0.052631579,0,0,0.056818182,1,0,0,0,0,0,0.018181818,0.229813665,0.063829787,0,0,0,0.2,0.533333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,1,0.5,1
9824,0.05,0.071428571,0.166666667,0.138075314,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.190909091,0.080745342,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0
9825,0.25,0.071428571,0.166666667,0.184100418,0,0,0,0,0,0,0.052631579,0,0,0.125,1,1,0,0,1,0,0.1,0.099378882,0.090425532,0,0,0,0.261904762,0.090909091,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1,1,1,1
9826,0.05,0.071428571,0.166666667,0.230125523,0.018181818,0.111111111,0,0,0,0,0,0,0,0.215909091,1,1,0,0,1,0,0.145454545,0.248447205,0,0,0,0,0.055555556,0.090909091,0,1,1,0,0,0.944444444,0,0,1,0,0,1,0,0,1,0.5,1,1,1,0
9827,0.05,0,0.111111111,0.050209205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.063636364,0.037267081,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
9828,0.05,0.071428571,0.277777778,0.225941423,0.018181818,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.154545455,0.236024845,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1
9829,0.15,0.071428571,0.055555556,0.376569038,0.163636364,0,0,0,0,0,0,0,0,0.056818182,1,1,0,0,1,0,0.190909091,0.434782609,0,0,0,0,0.129107981,0.847682119,0,0,0,0,0,0.046948357,0,0,0,0,0,1,0,0,1,0,0,1,0.5,1
9830,0.05,0,0.333333333,0.414225941,0.109090909,0,0,0,0,0,0.052631579,0,0,0.068181818,1,0,0,0,0,0,0.109090909,0.440993789,0.085106383,0,0,0,0.168831169,0.170731707,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.5,1
9831,0.05,0,0.111111111,0.205020921,0,0,0,0,0,0,0.157894737,0.142857143,0,0.147727273,1,1,0,0,0,0,0.063636364,0.130434783,0.111702128,0,0,0,0.081761006,0.055865922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1
9832,0.1,0.071428571,0.111111111,0.146443515,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.172727273,0.105590062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9833,0.05,0,0.111111111,0.092050209,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1,0.074534161,0,0,0,0,0,0.714285714,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.5,0
9834,0.1,0,0.277777778,0.20083682,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.172727273,0.186335404,0,0,0,0,0,0.428571429,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,0
9835,0.05,0.071428571,0.166666667,0.163179916,0.018181818,0.111111111,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.209090909,0.105590062,0,0,0,0,0.168831169,0.421052632,0,1,1,0,0,0.051948052,0,0,0,0,0,1,0,0,1,1,0.5,1,0.5,1
9836,0.05,0,0.111111111,0.125523013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.154545455,0.086956522,0,0,0,0,0.941176471,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
9837,0.15,0.142857143,0.222222222,0.213389121,0.018181818,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,0,0,0.190909091,0.192546584,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0.5,0,0.5,0,0
9838,0.05,0.071428571,0.166666667,0.230125523,0,0,0,0,0,0,0,0,0,0.284090909,1,1,0,0,0,0,0.045454545,0.316770186,0,0,0,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1
9839,0,0,0.277777778,0.20083682,0.072727273,0,0,0,0,0,0,0,0,0.090909091,1,1,0,0,1,0,0.081818182,0.248447205,0,0,0,0,0.038461539,0.52173913,0,1,0,0,0,0.038461539,0,0,0,0,0,1,0,0,1,0.5,0.5,1,0.5,1
9840,0.05,0.071428571,0.111111111,0.10460251,0,0,0,0,0,0,0,0,0,0.056818182,1,1,0,0,1,0,0.109090909,0.086956522,0,0,0,0,0.089820359,0.307692308,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.5,1
9841,0.1,0,0.111111111,0.209205021,0.018181818,0,0,0,0,0.052631579,0,0,0,0.022727273,1,1,0,0,0,0,0.118181818,0.236024845,0,0,0,0,0,0.071428571,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.5,1,1,1,0
9842,0.05,0,0.166666667,0.142259414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.081818182,0.161490683,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
9843,0.05,0,0.277777778,0.20083682,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.090909091,0.242236025,0,0,0,0,0,0.058823529,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1,1,1,0
9844,0.1,0.071428571,0.166666667,0.154811715,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.154545455,0.130434783,0,0,0,0,0.333333333,0.263157895,0,0,0,0,0,0.166666667,0,0,0,0,0,1,0,0,1,1,1,1,0.5,0.5
9845,0.05,0.071428571,0.166666667,0.154811715,0.090909091,0,0,0,0,0,0,0,0,0.079545455,1,0,0,0,1,0,0.081818182,0.180124224,0,0,0,0,0.009673519,0.965517241,0,1,1,0,1,0.3095526,0,0,0,0,0,0,0,0,1,1,0,0,0,0.5
9846,0.05,0.071428571,0.111111111,0.221757322,0,0,0,0,0,0,0,0,0,0.102272727,1,1,0,0,0,0,0.154545455,0.229813665,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1,1,1,0
9847,0.05,0,0.111111111,0.146443515,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.145454545,0.124223602,0,0,0,0,0.333333333,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5,0.5
9848,0,0,0.277777778,0.263598326,0.090909091,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.109090909,0.322981366,0,0,0,0,0.1,0.045454546,0,1,0,0,0,0.05,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9849,0.05,0,0.166666667,0.146443515,0.018181818,0.111111111,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.109090909,0.149068323,0,0,0,0,0.2,0.222222222,1,1,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,1,1,0.5,0
